Type,RegionName,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Maximum,Colorado,2018,6.5,5.222,11.333,14.722,22.222,28.278,29.5,27.222,25.111,13.944,7.222,4.0
Maximum,Colorado,2022,4.667,3.944,9.444,14.944,20.0,26.222,29.222,27.778,25.556,16.722,7.056,3.444
Maximum,Connecticut,1968,-1.111,0.278,8.389,17.222,19.056,23.389,28.444,26.833,23.944,17.889,8.556,1.667
Maximum,Connecticut,1973,3.5,2.0,10.611,14.667,18.222,25.722,27.833,28.0,23.0,17.944,10.444,6.111
Maximum,Connecticut,1978,0.0,-1.0,5.667,13.222,19.333,25.167,26.722,26.167,21.278,16.111,10.167,4.444
Maximum,Connecticut,1983,1.889,3.889,8.111,13.611,18.333,26.556,29.056,27.611,25.167,16.167,10.778,2.778
Maximum,Connecticut,1988,0.444,3.222,8.722,12.889,20.278,25.611,28.722,28.111,22.389,13.944,11.111,3.667
Maximum,Connecticut,1993,3.0,0.722,5.722,14.389,22.056,25.722,29.056,27.833,21.778,15.333,10.778,3.778
Maximum,Connecticut,1998,4.667,6.444,9.444,15.5,22.667,23.556,27.722,28.056,24.222,16.722,10.389,7.944
Maximum,Connecticut,2003,-1.556,0.444,8.778,12.833,18.611,23.5,27.778,27.5,22.611,15.5,11.667,5.0
Maximum,Connecticut,2008,3.778,3.667,7.944,16.667,19.333,26.333,28.5,26.0,22.889,16.222,9.333,5.111
Maximum,Connecticut,2013,3.0,2.778,6.611,14.778,21.333,25.556,29.278,26.0,22.5,18.0,9.833,4.111
Maximum,Connecticut,2018,1.444,7.056,6.944,12.056,23.111,25.0,29.167,28.556,23.389,16.222,8.056,5.5
Maximum,Connecticut,2022,1.111,5.333,9.5,14.611,21.833,25.222,29.667,29.611,23.111,17.167,12.944,5.833
Maximum,Delaware,1968,3.222,4.722,13.5,18.278,21.444,27.667,30.0,30.722,26.667,20.222,13.222,6.0
Maximum,Delaware,1973,6.667,5.944,13.444,17.056,21.0,28.056,30.0,29.556,26.667,21.056,14.333,8.944
Maximum,Delaware,1978,2.889,0.5,9.333,17.333,21.111,27.722,28.556,29.667,25.722,19.722,13.944,9.5
Maximum,Delaware,1983,5.722,6.111,12.056,16.167,22.167,27.778,31.611,30.389,26.778,19.5,14.111,6.444
Maximum,Delaware,1988,3.111,7.5,12.833,15.667,22.5,28.722,31.667,30.5,24.611,17.056,14.444,7.833
Maximum,Delaware,1993,7.722,5.111,9.222,17.0,23.778,27.778,31.611,29.889,25.667,19.333,14.278,6.722
Maximum,Delaware,1998,10.0,9.611,12.667,19.111,23.889,27.222,30.389,29.889,27.889,20.167,14.778,10.889
Maximum,Delaware,2003,3.0,4.5,13.333,16.778,19.889,26.222,29.778,29.778,25.889,19.278,16.5,8.222
Maximum,Delaware,2008,7.556,9.889,13.556,18.778,22.222,30.222,31.056,29.222,26.389,19.611,12.0,10.333
Maximum,Delaware,2013,7.722,6.611,9.5,18.667,23.111,28.333,31.0,27.944,25.389,20.667,12.833,9.722
Maximum,Delaware,2018,5.778,11.556,9.389,16.889,25.833,27.778,30.444,31.0,27.056,20.833,12.222,9.833
Maximum,Delaware,2022,4.889,10.056,14.333,17.556,23.333,28.444,31.278,31.111,26.389,18.556,15.778,8.556
Maximum,Florida,1968,20.222,18.333,23.0,29.111,30.111,31.556,32.333,32.778,31.278,28.056,22.556,20.222
Maximum,Florida,1973,20.556,19.444,25.389,26.056,30.111,32.111,32.889,32.167,31.556,28.778,26.333,20.333
Maximum,Florida,1978,17.0,16.944,23.0,28.167,30.667,32.278,32.5,32.611,32.167,28.333,26.611,22.889
Maximum,Florida,1983,18.722,19.944,22.0,25.5,29.889,31.278,33.556,33.278,30.722,28.5,23.722,20.444
Maximum,Florida,1988,18.222,20.722,23.556,27.667,29.667,32.0,32.556,32.667,31.556,27.778,25.778,21.833
Maximum,Florida,1993,22.556,20.667,22.944,25.722,29.5,32.778,33.778,33.611,32.056,28.444,24.389,20.056
Maximum,Florida,1998,21.444,21.333,22.889,27.167,31.889,35.389,34.056,33.5,31.0,29.611,26.444,23.889
Maximum,Florida,2003,18.333,22.833,26.444,27.167,31.333,31.5,32.389,31.944,31.0,28.556,26.333,20.222
Maximum,Florida,2008,20.667,23.944,24.722,27.278,30.944,33.0,32.444,31.889,31.389,27.5,23.056,22.833
Maximum,Florida,2013,23.722,23.0,22.167,28.056,29.444,32.167,31.611,32.722,31.611,28.833,24.778,23.833
Maximum,Florida,2018,18.833,26.278,24.278,27.833,29.889,32.722,32.889,32.778,32.778,30.111,25.0,22.0
Maximum,Florida,2022,20.333,23.722,26.778,28.333,31.333,33.333,33.389,33.278,31.611,28.389,25.889,22.056
Maximum,Georgia,1968,12.0,12.111,20.111,25.389,27.556,31.611,32.222,33.222,29.389,24.833,17.944,13.278
Maximum,Georgia,1973,13.167,14.278,21.056,22.111,27.222,30.667,32.444,31.444,30.5,26.0,21.833,14.944
Maximum,Georgia,1978,8.944,10.889,18.667,25.833,27.778,31.944,32.889,32.056,31.0,25.278,22.333,16.0
Maximum,Georgia,1983,11.222,14.333,18.333,21.778,27.778,29.833,33.833,33.889,28.333,24.667,19.167,12.667
Maximum,Georgia,1988,10.722,15.222,20.0,24.722,27.944,32.278,32.444,32.667,28.444,22.556,20.222,15.889
Maximum,Georgia,1993,15.278,14.111,17.722,22.667,27.778,32.111,35.278,32.944,30.833,24.222,18.833,13.722
Maximum,Georgia,1998,15.389,16.0,18.278,23.333,30.0,34.222,33.944,32.611,30.222,26.389,21.722,17.389
Maximum,Georgia,2003,12.167,15.667,20.722,23.667,27.833,30.167,31.056,31.222,28.833,24.556,22.278,13.944
Maximum,Georgia,2008,13.222,18.056,20.667,23.778,28.222,33.222,32.722,31.389,29.333,23.444,17.778,17.056
Maximum,Georgia,2013,17.5,15.556,16.889,24.0,26.556,30.778,30.278,30.444,29.167,24.667,18.167,16.444
Maximum,Georgia,2018,12.333,20.833,19.444,23.222,29.333,32.222,32.111,31.778,32.222,26.389,17.556,15.333
Maximum,Georgia,2022,14.056,18.667,22.389,24.944,29.556,33.389,32.833,31.667,29.5,24.611,20.444,15.222
Maximum,Idaho,1968,-0.611,4.833,9.056,9.778,15.722,21.056,28.444,22.056,19.278,12.556,3.278,-0.944
Maximum,Idaho,1973,-1.778,2.833,5.5,10.056,18.333,21.889,27.611,26.722,19.722,13.444,2.778,1.278
Maximum,Idaho,1978,1.0,2.667,9.167,10.389,14.0,21.667,26.222,24.722,18.778,16.0,3.111,-3.111
Maximum,Idaho,1983,1.944,3.722,6.889,9.333,15.944,20.333,24.444,26.667,20.056,13.778,4.444,-4.222
Maximum,Idaho,1988,-1.444,4.5,6.944,13.889,17.167,24.722,28.611,27.667,20.944,18.889,3.111,-1.389
Maximum,Idaho,1993,-2.389,-0.056,6.778,9.722,19.5,18.667,20.556,23.5,21.222,13.944,3.056,0.444
Maximum,Idaho,1998,1.722,3.333,6.722,11.667,15.889,18.611,29.333,28.667,23.5,13.0,5.056,-1.056
Maximum,Idaho,2003,3.667,2.556,7.722,10.889,17.111,23.389,30.944,28.722,22.167,16.778,2.778,1.667
Maximum,Idaho,2008,-1.889,2.611,4.778,9.389,16.5,21.333,28.444,27.278,21.833,13.944,7.611,-0.611
Maximum,Idaho,2013,-1.611,2.556,8.0,11.111,18.0,23.389,30.111,28.778,20.667,12.333,6.278,-1.222
Maximum,Idaho,2018,3.389,1.722,6.5,12.111,19.167,21.778,29.389,27.111,22.056,13.0,5.167,0.0
Maximum,Idaho,2022,0.333,1.667,8.333,9.222,14.278,21.5,29.944,29.611,24.667,16.389,2.056,-1.0
Maximum,Illinois,1968,0.111,1.611,12.556,17.944,21.056,29.0,29.556,29.222,25.0,19.0,8.778,2.444
Maximum,Illinois,1973,2.611,3.944,13.333,15.444,20.611,28.444,30.0,29.333,25.056,21.167,11.222,1.778
Maximum,Illinois,1978,-4.278,-3.333,5.611,17.611,21.667,28.667,29.722,28.944,28.167,17.944,11.278,2.833
Maximum,Illinois,1983,1.667,5.778,9.556,13.111,20.722,28.611,32.722,32.944,26.667,18.889,11.611,-4.278
Maximum,Illinois,1988,0.0,1.833,10.722,18.333,26.111,31.167,32.333,32.222,26.889,15.722,10.944,4.944
Maximum,Illinois,1993,1.722,1.833,7.167,15.111,23.5,27.167,29.722,29.278,21.778,17.333,8.778,3.222
Maximum,Illinois,1998,3.556,8.278,9.111,17.056,25.444,27.5,29.444,29.389,28.222,19.833,12.778,6.722
Maximum,Illinois,2003,-0.444,1.611,11.556,18.5,22.056,26.056,29.667,30.278,24.389,19.389,12.167,5.167
Maximum,Illinois,2008,2.556,0.944,9.111,16.667,21.222,28.778,29.389,28.333,25.5,18.722,10.056,2.556
Maximum,Illinois,2013,3.556,3.333,5.722,16.111,23.667,27.556,28.333,28.778,27.278,18.722,9.111,1.778
Maximum,Illinois,2018,0.833,5.278,9.111,13.444,28.0,29.5,29.611,29.333,27.278,18.111,5.889,5.722
Maximum,Illinois,2022,-0.056,3.222,12.0,15.5,24.167,29.556,29.833,28.833,25.667,19.111,11.833,3.333
Maximum,Indiana,1968,-0.111,1.556,11.278,17.778,20.333,28.167,29.5,28.833,24.778,18.722,10.0,2.778
Maximum,Indiana,1973,2.944,3.778,13.833,15.222,20.167,28.278,29.611,28.611,26.278,20.889,11.667,3.0
Maximum,Indiana,1978,-3.889,-3.222,5.333,17.222,21.056,28.111,29.111,28.056,27.556,17.167,12.0,4.389
Maximum,Indiana,1983,2.111,6.111,10.611,13.389,20.389,28.222,32.111,31.889,26.722,18.611,11.944,-2.5
Maximum,Indiana,1988,0.444,2.056,10.333,17.333,25.278,30.778,31.667,31.0,25.444,14.611,11.111,4.556
Maximum,Indiana,1993,3.056,1.889,7.333,15.111,23.333,26.333,29.778,29.056,21.889,17.222,9.556,3.056
Maximum,Indiana,1998,4.944,8.444,9.833,17.278,25.167,27.222,28.667,29.0,28.111,19.667,12.778,7.389
Maximum,Indiana,2003,-1.222,0.833,11.944,18.389,21.5,25.556,28.667,29.111,23.778,18.222,12.889,4.778
Maximum,Indiana,2008,2.611,2.222,8.611,17.667,20.667,28.389,28.889,28.167,26.556,18.833,9.833,3.556
Maximum,Indiana,2013,3.667,3.389,6.0,16.667,24.111,27.222,27.778,28.111,26.278,18.5,9.111,3.111
Maximum,Indiana,2018,0.722,6.944,8.556,13.5,27.556,28.611,29.333,28.778,26.667,18.5,6.556,6.056
Maximum,Indiana,2022,0.944,4.111,12.556,15.611,24.389,29.333,29.722,28.611,25.278,18.889,11.889,3.833
Maximum,Iowa,1968,-2.389,-0.222,13.0,17.222,20.056,28.056,28.667,28.056,22.889,17.722,6.056,-1.667
Maximum,Iowa,1973,-1.889,0.833,10.111,13.833,20.222,28.056,28.556,28.778,21.889,19.778,7.889,-2.333
Maximum,Iowa,1978,-8.111,-5.611,4.944,14.611,21.389,27.611,28.389,28.333,26.611,16.667,6.833,-2.444
Maximum,Iowa,1983,-0.889,2.222,6.389,10.833,19.444,26.944,31.556,32.444,24.944,16.222,7.111,-9.278
Maximum,Iowa,1988,-3.5,-1.611,10.056,16.778,26.278,31.056,31.333,31.389,25.222,14.667,8.389,1.944
Maximum,Iowa,1993,-3.333,-3.444,3.833,12.833,20.778,25.0,26.833,27.167,19.722,15.667,6.056,0.778
Maximum,Iowa,1998,-1.0,5.111,4.444,15.444,24.611,24.889,28.833,28.0,27.111,17.5,9.778,4.167
Maximum,Iowa,2003,-1.833,-0.444,7.778,16.833,20.667,25.778,28.889,30.222,23.333,18.778,7.056,2.056
Maximum,Iowa,2008,-3.667,-3.444,5.5,13.389,20.722,26.722,28.667,27.444,23.556,16.667,7.833,-2.444
Maximum,Iowa,2013,-0.111,0.333,2.944,12.5,20.778,25.833,28.556,28.556,26.389,16.556,6.556,-2.889
Maximum,Iowa,2018,-2.778,-1.222,6.444,10.333,25.944,28.389,28.778,27.944,24.389,14.611,3.222,1.944
Maximum,Iowa,2022,-3.167,0.667,8.611,12.722,22.222,28.444,29.389,28.444,25.167,18.111,8.722,-1.444
Maximum,Kansas,1968,4.944,7.444,16.333,19.833,22.0,30.889,32.444,31.056,27.5,22.333,10.0,3.278
Maximum,Kansas,1973,3.0,7.556,12.056,16.833,23.611,31.333,32.556,33.0,23.611,22.444,12.556,4.778
Maximum,Kansas,1978,-1.5,-0.833,12.389,20.222,22.778,30.444,35.278,33.056,30.222,22.556,11.167,5.278
Maximum,Kansas,1983,4.222,7.333,10.778,14.111,22.278,27.889,35.111,36.778,29.778,20.333,12.333,-4.111
Maximum,Kansas,1988,2.333,7.444,13.889,19.111,26.167,32.944,32.667,33.722,27.778,19.389,14.444,10.111
Maximum,Kansas,1993,0.667,2.944,10.778,16.222,22.889,28.5,31.444,31.389,24.778,19.056,10.444,8.333
Maximum,Kansas,1998,5.611,9.556,8.889,17.889,27.389,30.889,32.556,32.389,31.111,21.5,14.278,8.0
Maximum,Kansas,2003,6.833,6.167,13.722,20.667,24.167,27.889,35.556,34.278,25.722,22.556,11.889,8.056
Maximum,Kansas,2008,5.611,6.556,13.667,17.389,24.556,30.333,32.889,30.167,25.667,19.944,13.778,5.667
Maximum,Kansas,2013,6.944,7.556,11.556,16.167,24.667,31.5,32.056,30.944,29.611,20.222,12.0,5.333
Maximum,Kansas,2018,6.333,7.0,15.667,16.778,29.222,32.778,32.833,30.778,27.222,18.333,9.889,7.444
Maximum,Kansas,2022,6.389,8.111,14.722,20.556,24.889,31.167,34.5,34.0,30.611,23.0,12.333,5.944
Maximum,Kentucky,1968,3.944,4.278,14.278,20.222,23.0,29.0,30.611,30.389,26.333,20.556,12.944,6.333
Maximum,Kentucky,1973,5.944,7.5,17.5,17.167,22.056,29.222,30.167,29.556,28.111,22.889,14.833,7.5
Maximum,Kentucky,1978,-0.611,0.444,10.722,20.667,22.889,29.111,30.611,29.444,28.0,19.667,15.222,8.667
Maximum,Kentucky,1983,5.278,8.556,13.556,15.778,22.5,28.333,32.222,33.389,28.0,21.111,14.222,3.0
Maximum,Kentucky,1988,4.056,7.556,14.111,20.222,25.5,31.222,32.056,31.889,26.111,16.944,14.944,8.833
Maximum,Kentucky,1993,8.0,7.222,10.889,18.333,24.611,28.556,32.444,30.722,25.222,19.278,12.611,6.389
Maximum,Kentucky,1998,9.111,10.333,13.389,18.778,26.056,28.833,29.778,30.556,30.667,22.444,15.556,10.0
Maximum,Kentucky,2003,2.722,5.0,16.0,21.0,23.389,26.556,29.722,30.056,25.222,20.611,16.167,7.667
Maximum,Kentucky,2008,6.0,8.056,13.389,19.722,23.222,30.0,30.444,30.0,28.778,21.167,12.444,8.333
Maximum,Kentucky,2013,7.5,8.333,9.278,19.778,24.5,28.667,28.778,28.611,26.944,20.278,12.333,8.056
Maximum,Kentucky,2018,4.5,12.5,12.111,17.111,28.444,30.056,30.667,29.667,27.944,20.944,10.556,9.278
Maximum,Kentucky,2022,5.111,9.889,16.444,18.889,26.0,30.333,31.278,29.667,26.5,20.556,14.722,8.389
Maximum,Louisiana,1968,13.667,13.389,19.167,25.111,28.611,31.944,32.444,32.667,29.556,26.833,19.111,15.444
Maximum,Louisiana,1973,13.0,15.389,22.111,22.778,28.056,31.722,33.444,32.0,30.111,27.778,23.5,16.556
Maximum,Louisiana,1978,8.722,11.278,19.444,26.056,29.556,32.556,34.333,33.667,30.778,27.0,22.889,16.889
Maximum,Louisiana,1983,13.611,15.556,19.778,22.222,27.778,30.222,33.556,33.556,30.111,26.556,20.667,11.889
Maximum,Louisiana,1988,12.556,16.056,20.778,25.778,29.444,32.333,32.667,32.889,30.667,24.667,22.444,17.222
Maximum,Louisiana,1993,15.222,17.111,19.389,22.5,27.389,31.556,33.5,34.5,31.889,25.333,18.556,16.111
Maximum,Louisiana,1998,17.0,17.5,20.278,24.333,30.889,34.0,35.444,34.611,31.889,27.278,21.444,17.0
Maximum,Louisiana,2003,13.5,15.5,20.556,25.667,30.0,31.444,32.444,33.389,30.111,26.5,23.111,16.389
Maximum,Louisiana,2008,14.611,19.611,22.167,25.389,28.833,32.778,34.222,32.278,29.222,25.667,20.611,17.389
Maximum,Louisiana,2013,16.333,17.944,19.778,24.111,27.556,32.333,32.444,33.333,32.722,26.056,18.556,15.167
Maximum,Louisiana,2018,12.778,20.778,22.889,23.667,31.611,33.0,34.0,33.278,31.222,26.833,18.0,16.389
Maximum,Louisiana,2022,15.944,17.389,22.0,25.889,30.667,33.833,34.056,32.222,31.389,26.667,20.278,17.389
Maximum,Maine,1968,-6.889,-5.333,2.944,11.778,16.5,19.889,26.0,22.222,20.556,14.111,2.167,-3.333
Maximum,Maine,1973,-3.0,-3.222,5.056,9.833,13.833,22.611,25.889,25.0,17.944,12.667,3.278,1.722
Maximum,Maine,1978,-5.556,-4.222,0.833,7.444,18.833,21.556,25.167,24.833,17.667,11.167,4.778,-2.0
Maximum,Maine,1983,-2.778,-1.167,3.389,9.5,14.444,23.778,25.389,24.5,21.556,12.556,5.0,-2.611
Maximum,Maine,1988,-3.778,-1.667,2.889,9.167,18.444,22.333,25.611,24.222,18.167,9.778,6.056,-2.722
Maximum,Maine,1993,-3.889,-7.056,2.889,10.111,17.667,22.167,24.722,25.333,18.833,9.944,5.278,-1.111
Maximum,Maine,1998,-3.333,1.278,4.111,11.222,20.5,20.611,25.167,25.056,19.444,11.833,4.389,1.889
Maximum,Maine,2003,-7.5,-5.167,2.056,8.222,15.889,22.889,24.556,24.278,20.944,12.111,6.444,-0.056
Maximum,Maine,2008,-2.056,-1.944,1.111,11.722,16.778,21.556,25.722,22.611,19.389,12.056,5.611,-1.0
Maximum,Maine,2013,-3.333,-1.778,3.444,10.0,18.0,21.833,26.0,23.722,19.389,14.222,4.778,-4.111
Maximum,Maine,2018,-4.389,0.722,2.833,8.0,19.833,21.778,26.833,25.889,20.722,9.667,1.667,-1.389
Maximum,Maine,2022,-5.611,-0.833,3.444,10.111,19.833,21.944,26.667,25.222,19.5,15.944,8.0,1.389
Maximum,Maryland,1968,2.833,4.222,13.889,18.667,21.278,27.722,30.0,30.278,26.167,19.611,12.556,5.278
Maximum,Maryland,1973,6.5,5.778,13.667,16.556,21.056,28.111,29.722,29.389,26.333,20.778,14.111,7.611
Maximum,Maryland,1978,1.778,0.667,9.111,17.444,21.389,27.611,28.389,29.611,25.889,19.167,13.556,9.056
Maximum,Maryland,1983,5.0,6.444,11.944,15.444,22.111,27.722,31.389,30.778,26.667,19.111,13.611,4.833
Maximum,Maryland,1988,2.833,6.778,12.889,16.444,23.0,28.722,31.889,30.778,24.444,16.556,13.667,7.389
Maximum,Maryland,1993,7.0,4.833,8.833,17.222,24.0,28.0,31.722,30.111,25.278,18.611,13.333,5.889
Maximum,Maryland,1998,9.111,9.222,12.389,19.278,24.167,26.833,30.111,30.056,28.389,19.833,14.5,10.722
Maximum,Maryland,2003,2.333,3.778,13.056,17.556,20.222,26.0,29.333,29.5,24.778,18.667,16.056,7.222
Maximum,Maryland,2008,7.0,8.444,13.167,19.111,22.167,29.778,30.444,28.667,26.0,19.167,11.556,8.778
Maximum,Maryland,2013,7.056,5.889,9.056,18.778,23.056,28.0,30.278,27.556,25.222,20.0,11.667,8.5
Maximum,Maryland,2018,4.889,10.444,9.0,16.333,26.278,27.5,30.111,30.111,26.556,20.0,10.667,8.611
Maximum,Maryland,2022,4.278,9.833,14.333,17.833,23.611,28.278,30.778,30.444,26.0,18.333,15.056,7.944
Maximum,Massachusetts,1968,-1.389,-0.5,7.611,16.056,18.5,22.5,28.056,25.944,23.333,17.444,7.444,0.889
Maximum,Massachusetts,1973,2.667,1.333,9.556,14.0,18.0,25.278,27.278,27.667,22.167,16.889,9.333,5.611
Maximum,Massachusetts,1978,-0.333,-1.056,5.111,11.944,19.5,24.833,26.667,25.611,20.833,15.444,9.5,3.444
Maximum,Massachusetts,1983,1.5,3.333,7.222,12.833,17.778,26.0,28.667,27.0,24.722,15.778,10.222,2.167
Maximum,Massachusetts,1988,0.111,2.778,7.778,12.0,19.5,24.833,27.944,27.778,21.889,13.5,10.778,2.944
Maximum,Massachusetts,1993,2.111,-0.556,5.278,13.333,21.056,24.944,28.167,27.333,21.167,14.778,10.333,3.111
Maximum,Massachusetts,1998,3.556,5.611,8.444,14.722,21.722,22.833,27.278,27.222,23.667,16.056,9.556,7.278
Maximum,Massachusetts,2003,-2.333,-0.111,7.944,11.667,17.944,23.0,27.444,27.111,22.444,15.0,10.944,4.5
Maximum,Massachusetts,2008,3.056,2.889,6.667,15.667,18.778,25.5,28.0,25.333,22.333,15.667,9.0,4.667
Maximum,Massachusetts,2013,2.389,2.222,6.222,14.222,21.167,25.222,29.0,26.056,22.389,17.167,9.278,3.111
Maximum,Massachusetts,2018,0.889,6.556,6.0,11.222,22.556,24.333,29.056,28.167,23.111,15.0,7.278,4.611
Maximum,Massachusetts,2022,0.833,4.889,9.056,14.389,21.5,24.833,29.389,29.333,22.444,17.167,12.722,5.611
Maximum,Michigan,1968,-3.889,-3.0,7.167,13.944,17.0,23.333,26.0,25.722,21.556,15.111,5.444,-1.556
Maximum,Michigan,1973,-0.611,-1.889,8.111,11.444,16.222,24.556,26.667,26.5,21.222,16.944,5.833,-1.222
Maximum,Michigan,1978,-5.056,-4.667,2.056,10.333,20.0,23.889,25.667,25.778,22.0,13.444,6.722,-1.611
Maximum,Michigan,1983,-1.5,1.167,5.167,9.389,15.778,24.778,29.056,27.389,21.944,14.056,6.667,-5.222
Maximum,Michigan,1988,-3.167,-2.944,4.389,12.556,22.167,27.167,29.556,27.167,20.833,10.556,6.5,-0.222
Maximum,Michigan,1993,-1.667,-2.444,3.722,10.167,18.667,22.389,26.556,26.167,17.722,12.611,5.0,-0.167
Maximum,Michigan,1998,-0.556,3.944,5.056,14.278,23.167,24.0,27.333,26.944,23.889,15.667,7.944,3.611
Maximum,Michigan,2003,-4.444,-3.5,4.889,11.778,18.0,23.667,26.5,26.833,21.5,13.722,7.278,1.889
Maximum,Michigan,2008,-1.111,-2.611,2.667,14.056,17.667,24.333,26.389,26.056,22.111,13.722,5.889,-2.0
Maximum,Michigan,2013,-0.722,-1.778,2.333,9.444,20.556,23.889,26.556,25.722,21.722,14.778,5.111,-3.111
Maximum,Michigan,2018,-2.278,-0.111,3.778,7.444,23.0,24.722,28.056,26.833,22.611,12.389,2.278,1.444
Maximum,Michigan,2022,-4.444,-1.944,4.556,9.667,20.556,25.278,27.056,26.111,21.889,15.111,8.389,0.222
Maximum,Minnesota,1968,-7.722,-6.167,7.889,13.0,16.944,23.667,25.833,25.111,20.056,13.611,2.722,-7.333
Maximum,Minnesota,1973,-5.667,-3.278,6.611,11.278,18.333,25.0,26.5,26.833,19.111,16.0,2.5,-6.944
Maximum,Minnesota,1978,-12.167,-7.944,1.944,10.556,21.111,24.333,25.667,26.111,22.667,13.889,1.778,-8.0
Maximum,Minnesota,1983,-5.056,-1.944,2.444,9.778,17.5,23.889,28.889,29.056,20.389,12.111,2.056,-13.222
Maximum,Minnesota,1988,-9.389,-7.0,3.111,13.778,24.333,29.278,30.167,27.222,20.667,11.278,2.167,-4.333
Maximum,Minnesota,1993,-7.444,-5.833,2.167,10.778,18.222,21.611,23.944,25.0,16.722,11.833,0.778,-4.833
Maximum,Minnesota,1998,-5.944,1.889,2.0,15.111,23.222,22.222,26.778,26.833,24.167,14.0,3.889,-1.833
Maximum,Minnesota,2003,-7.111,-6.056,2.778,13.111,19.278,24.0,26.833,28.056,20.833,14.611,1.389,-2.0
Maximum,Minnesota,2008,-7.667,-6.5,0.944,10.111,17.722,23.389,26.722,26.278,20.944,13.278,3.556,-8.222
Maximum,Minnesota,2013,-6.111,-5.111,-0.556,6.167,17.944,23.611,26.611,26.611,22.778,12.056,2.5,-9.833
Maximum,Minnesota,2018,-6.722,-6.5,2.722,6.556,23.778,25.389,27.0,25.778,20.389,9.222,-1.222,-2.333
Maximum,Minnesota,2022,-9.222,-7.333,2.0,6.611,18.889,25.556,27.0,25.5,22.167,14.5,3.333,-6.833
Maximum,Mississippi,1968,11.278,11.0,18.056,24.278,27.556,32.556,32.5,32.944,28.944,25.278,17.111,12.889
Maximum,Mississippi,1973,11.389,13.889,21.444,22.0,27.056,32.056,33.222,32.056,30.111,27.111,21.611,14.222
Maximum,Mississippi,1978,6.444,9.5,17.333,25.556,27.889,32.0,34.111,33.0,30.944,25.889,21.944,15.222
Maximum,Mississippi,1983,11.222,13.778,17.667,20.833,26.889,29.556,33.389,33.833,29.389,25.222,18.889,9.778
Maximum,Mississippi,1988,10.167,14.222,19.5,24.833,28.944,33.111,32.444,33.167,29.611,22.111,20.667,15.0
Maximum,Mississippi,1993,13.667,14.833,17.222,21.5,26.667,31.444,33.722,33.333,30.167,23.833,17.444,13.611
Maximum,Mississippi,1998,14.5,15.667,18.667,23.222,29.889,33.5,33.833,33.667,32.0,27.111,20.722,15.111
Maximum,Mississippi,2003,11.0,13.5,19.667,24.833,28.444,30.222,31.833,32.611,29.333,24.944,21.556,13.833
Maximum,Mississippi,2008,12.222,16.833,20.778,24.0,28.0,32.444,34.0,31.111,28.778,24.056,18.222,15.056
Maximum,Mississippi,2013,14.667,15.278,17.111,23.278,26.556,31.722,31.389,32.222,31.556,24.667,16.889,13.722
Maximum,Mississippi,2018,10.556,19.333,20.444,22.111,30.889,32.667,33.167,32.556,31.056,25.611,15.667,14.556
Maximum,Mississippi,2022,13.722,16.278,21.556,24.778,30.167,33.667,33.944,31.833,30.722,25.333,19.111,15.278
Maximum,Missouri,1968,3.111,4.444,14.222,19.722,22.333,29.667,30.722,29.667,25.778,20.778,9.778,4.667
Maximum,Missouri,1973,3.778,6.278,14.611,16.5,22.778,29.278,31.444,31.333,25.444,22.556,13.833,4.833
Maximum,Missouri,1978,-2.111,-0.889,9.333,19.667,22.944,29.167,32.222,30.778,29.222,20.667,13.111,6.111
Maximum,Missouri,1983,4.111,8.278,11.778,14.278,22.389,28.444,33.278,35.222,28.111,20.444,13.111,-3.056
Maximum,Missouri,1988,3.222,5.333,13.667,20.333,26.556,32.0,31.444,32.611,27.167,17.611,13.889,8.444
Maximum,Missouri,1993,3.389,4.611,10.056,16.333,23.333,28.0,31.0,31.056,23.222,18.222,9.944,6.667
Maximum,Missouri,1998,6.056,9.611,9.667,18.333,26.778,28.889,30.667,30.778,29.222,21.167,14.667,8.0
Maximum,Missouri,2003,2.944,4.833,13.611,20.222,23.667,26.667,31.889,32.667,24.778,20.944,13.278,7.111
Maximum,Missouri,2008,5.333,4.389,12.611,17.278,23.167,28.722,30.444,29.167,25.278,19.778,12.111,5.444
Maximum,Missouri,2013,6.667,6.667,8.722,17.444,23.444,28.444,29.889,29.444,28.222,19.667,11.278,4.611
Maximum,Missouri,2018,3.667,8.0,12.278,15.667,28.944,31.222,32.0,30.556,27.556,19.556,8.167,7.611
Maximum,Missouri,2022,4.111,7.111,14.556,18.0,24.556,30.333,32.833,30.778,27.778,21.222,13.111,5.5
Maximum,Montana,1968,-2.611,2.0,9.278,10.333,15.389,20.056,27.167,23.333,19.278,13.278,4.222,-5.111
Maximum,Montana,1973,-1.556,2.333,8.111,9.444,18.056,22.333,27.5,27.889,18.556,14.111,0.5,0.0
Maximum,Montana,1978,-7.444,-3.667,5.333,10.833,15.278,22.5,25.0,24.944,20.222,14.833,-0.167,-5.722
Maximum,Montana,1983,2.0,4.889,6.222,10.889,16.111,21.667,26.5,29.5,18.389,13.889,4.389,-10.611
Maximum,Montana,1988,-2.111,2.222,7.111,14.667,20.556,28.5,29.111,27.833,19.944,15.778,4.167,0.333
Maximum,Montana,1993,-5.389,-3.167,7.333,11.722,19.556,19.667,19.889,22.667,18.611,13.222,1.778,1.556
